# ID ArriveeSysteme TempsPresence SortieSysteme
551 57706.242845 268.027355 57974.270200
544 56940.271069 1047.636100 57987.907169
546 57109.805685 878.894997 57988.700683
553 58000.068224 20.241225 58020.309448
550 57664.421617 400.577031 58064.998648
555 58184.362826 1.565473 58185.928300
556 58304.720773 4.452559 58309.173331
557 58541.353094 4.583237 58545.936331
559 58706.270631 111.166544 58817.437175
562 58881.212055 3.216692 58884.428747
561 58815.431248 185.082194 59000.513442
564 59115.173131 4.555893 59119.729025
568 59280.554329 1.519889 59282.074218
569 59297.534442 8.355498 59305.889940
565 59118.435504 238.981364 59357.416867
566 59237.061757 182.068061 59419.129819
572 59571.009614 5.452281 59576.461895
563 59081.334015 497.272814 59578.606829
570 59512.081511 162.053920 59674.135431
573 59685.975965 15.408332 59701.384297
558 58677.096218 1082.835285 59759.931503
574 59726.986876 85.377244 59812.364120
577 59937.657826 0.884318 59938.542144
578 60029.422248 1.670085 60031.092333
583 60470.121317 7.868257 60477.989574
560 58754.580592 1861.934852 60616.515444
554 58015.588136 2841.027205 60856.615341
584 60494.171446 520.632499 61014.803945
587 61023.385552 20.172690 61043.558242
588 61035.956697 29.504576 61065.461273
567 59242.517785 1904.215868 61146.733653
571 59535.956760 1630.800910 61166.757670
590 61273.098013 14.697209 61287.795222
581 60299.474899 1013.959328 61313.434227
591 61412.637208 3.745960 61416.383168
592 61496.508400 44.102687 61540.611087
579 60087.378289 1547.866700 61635.244989
585 60569.019783 1137.264523 61706.284306
586 60588.539352 1145.343646 61733.882998
582 60351.426474 1532.858362 61884.284836
593 61899.121495 5.380109 61904.501604
595 62260.544039 0.891783 62261.435822
575 59729.364954 2575.804523 62305.169477
596 62354.248926 4.171992 62358.420918
598 62542.536757 3.991999 62546.528757
597 62380.297937 177.157806 62557.455744
576 59825.175047 2822.630363 62647.805410
599 62649.304065 207.828417 62857.132481
602 62990.961468 48.929183 63039.890650
603 63097.593159 7.865712 63105.458871
604 63149.728671 6.279603 63156.008274
606 63359.093710 7.625698 63366.719408
608 63714.782485 5.936960 63720.719445
609 63770.529213 10.436567 63780.965780
610 63885.978741 15.275296 63901.254037
594 62152.046507 1763.699405 63915.745912
601 62882.213836 1101.334233 63983.548069
611 64043.065600 2.585768 64045.651368
580 60161.226921 3898.008305 64059.235227
612 64146.020344 119.889949 64265.910293
547 57157.781454 7358.748913 64516.530367
607 63359.901254 1173.588553 64533.489808
605 63231.964918 1407.905809 64639.870727
618 64925.328233 14.759675 64940.087908
620 64950.141259 28.577680 64978.718939
622 65018.270739 3.188965 65021.459704
600 62702.470745 2426.201229 65128.671974
624 65102.011278 50.850988 65152.862266
625 65360.960963 33.709493 65394.670456
616 64612.770611 1194.189258 65806.959869
628 65817.531426 7.449464 65824.980890
629 65834.716203 6.995697 65841.711900
623 65031.532629 876.234443 65907.767072
631 66006.486493 0.388273 66006.874765
621 64966.558156 1155.294121 66121.852278
634 66364.699287 18.634135 66383.333422
635 66397.314005 15.029730 66412.343735
636 66431.172450 64.202071 66495.374522
614 64426.713701 2077.179652 66503.893352
637 66603.809870 10.360322 66614.170193
589 61247.691255 5465.594487 66713.285742
639 67093.769211 14.275531 67108.044742
630 65907.527335 1237.305186 67144.832521
638 66730.924129 524.061502 67254.985631
641 67396.826225 19.742433 67416.568658
643 67754.331602 0.547744 67754.879346
642 67480.272223 317.380834 67797.653057
644 67791.926919 8.996673 67800.923592
632 66044.823960 1761.686234 67806.510195
633 66175.605466 1816.501475 67992.106941
627 65696.219995 2423.353808 68119.573803
645 68343.071059 11.064312 68354.135372
647 68559.148147 1.637481 68560.785627
648 68568.894610 11.497426 68580.392036
646 68518.116476 66.066740 68584.183215
619 64940.013575 3876.484515 68816.498090
626 65444.353000 3427.755884 68872.108884
650 68899.777375 23.997777 68923.775152
652 68957.382867 11.163738 68968.546605
613 64184.366061 4799.294783 68983.660844
615 64539.497615 4526.338041 69065.835656
640 67355.764784 1736.337942 69092.102726
654 69238.648278 3.324231 69241.972509
617 64693.285892 4581.450630 69274.736521
657 69365.349720 33.089460 69398.439180
656 69357.790744 114.531054 69472.321798
663 69550.727703 8.132813 69558.860516
653 69186.406190 762.339040 69948.745230
666 69993.017487 2.668858 69995.686345
667 70159.569453 2.403824 70161.973277
662 69473.611827 787.099900 70260.711728
664 69707.663735 556.565142 70264.228877
668 70362.276054 6.562292 70368.838346
669 70489.654845 2.892070 70492.546916
671 70609.732512 8.809359 70618.541870
672 70644.724274 12.646117 70657.370392
674 70732.666135 7.664808 70740.330944
649 68734.406548 2126.944155 70861.350704
651 68938.377992 1937.238200 70875.616192
677 70898.918264 8.892911 70907.811174
675 70814.898221 138.882973 70953.781194
678 70987.793991 23.675545 71011.469536
680 71088.484101 19.703835 71108.187936
681 71094.933465 66.189598 71161.123063
659 69386.383646 1876.649548 71263.033194
682 71291.589058 18.627528 71310.216586
683 71421.722262 55.701139 71477.423401
658 69367.803552 2254.462311 71622.265863
687 71857.487502 6.063037 71863.550539
688 71858.698596 10.332261 71869.030857
690 72237.298098 1.082974 72238.381072
661 69462.638283 2811.380878 72274.019160
665 69732.551370 2623.801709 72356.353079
694 72725.754671 6.852656 72732.607327
697 72772.471065 1.377224 72773.848289
655 69286.162352 3538.097622 72824.259973
696 72742.263605 148.423730 72890.687335
660 69435.416144 3459.637822 72895.053966
698 72881.716741 17.206364 72898.923105
702 73209.491740 5.351467 73214.843207
